	cell_1	cell_2	cell_3	cell_4	cell_5	cell_6	cell_7	cell_8	cell_9	cell_10	cell_11	cell_12	cell_13	cell_14	cell_15	cell_16	cell_17	cell_18	cell_19	cell_20
ADAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCA2	1.4150177240371704	0.0	0.0	0.0	0.0	1.4627575874328613	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
PHACTR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTV1	0.0	2.388134479522705	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.3156827986240387	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
PLAGL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SF3B5	1.1241846084594727	0.0	0.0	1.1398509740829468	0.0	0.0	1.3531099557876587	2.5108754634857178	0.0	0.0	1.4471484422683716	0.7483859062194824	0.0	0.47770506143569946	0.0	0.7407816052436829	0.0	1.0070887804031372	0.7392057776451111	0.0
STX11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
UTRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
EPM2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO30	0.0	0.0	0.0	0.0	0.0	1.4627575874328613	0.8898318409919739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHPRH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STXBP5-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STXBP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3503501415252686	0.0	0.0	0.0	0.0	0.0
UST	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAB2	0.0	1.600853443145752	0.0	0.0	0.9147335886955261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
SUMO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZC3H12D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPIL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	1.4232525825500488	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GINM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0070887804031372	0.4364053010940552	0.0
KATNA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LATS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL358852.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUP43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCMT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6321388483047485	0.0	0.0	0.0	0.7483859062194824	0.0	0.7996399402618408	0.0	0.0	0.0	1.0070887804031372	0.0	0.0
LRP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ULBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTHFD1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
AKAP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RMND1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4232525825500488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARMT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0070887804031372	0.0	0.0
MYCT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTRF1L	0.0	0.0	0.0	0.0	0.0	1.4627575874328613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0070887804031372	0.0	0.0
RGS17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IPCEF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNKSR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCAF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
TIAM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFB1M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
ARID1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7899220585823059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNJ2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7600793838500977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF2H5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.407591462135315	0.0	0.0	1.4471484422683716	0.3156827986240387	0.0	0.47770506143569946	0.0	1.1616336107254028	0.0	0.0	0.4364053010940552	0.0
TULP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	1.1163899898529053	0.0	0.0	0.0
TMEM181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYNLT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.47770506143569946	1.3503501415252686	0.0	0.0	0.0	0.0	0.0
SYTL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7600793838500977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EZR	0.0	0.0	0.0	0.0	0.0	0.0	1.6684916019439697	0.7073955535888672	0.0	0.0	1.4471484422683716	0.3156827986240387	1.8094769716262817	0.47770506143569946	1.904723882675171	1.1616336107254028	0.0	0.0	1.1595640182495117	0.0
EZR-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C6orf99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
RSPH3	0.0	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
TAGAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
SOD2	0.7123874425888062	0.0	0.0	0.0	1.9436849355697632	0.0	0.0	0.0	0.0	0.0	0.0	1.0494136810302734	0.0	0.0	1.3503501415252686	0.0	0.0	0.0	0.7392057776451111	1.0887112617492676
WTAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
ACAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
TCP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0151631832122803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	1.4471484422683716	0.0	0.0	0.47770506143569946	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
IGF2R	0.0	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	1.117565393447876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC22A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP3K4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGPAT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PACRG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAHM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QKI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.7407816052436829	0.0	0.0	0.4364053010940552	0.0
SFT2D1	0.0	0.0	0.0	0.0	0.0	0.0	1.3531099557876587	0.0	0.0	0.0	1.4471484422683716	0.3156827986240387	0.7038152813911438	0.47770506143569946	0.0	0.7407816052436829	1.6307334899902344	0.0	0.4364053010940552	0.0
MPC1	0.0	0.0	0.0	1.1398509740829468	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.55525803565979	0.7038152813911438	0.0	0.0	0.0	1.6307334899902344	1.0070887804031372	0.0	0.0
RPS6KA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNASET2	0.0	0.0	0.0	0.0	0.9147335886955261	0.0	0.8898318409919739	0.7073955535888672	0.0	1.2256704568862915	2.0151631832122803	0.9101845026016235	0.0	1.0427857637405396	1.904723882675171	0.0	1.9687095880508423	1.0070887804031372	0.9713118076324463	0.0
FGFR1OP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C6orf120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
PHF10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCTE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERMARD	0.0	0.0	0.0	0.0	0.0	0.0	1.9078938961029053	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	1.1163899898529053	0.0	0.0	0.0
FAM120B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMB1	0.0	0.0	0.0	1.1398509740829468	0.0	0.0	0.0	1.6321388483047485	0.0	0.7899220585823059	1.4471484422683716	1.1716060638427734	0.0	1.2382233142852783	1.3503501415252686	1.684600591659546	1.1163899898529053	1.0070887804031372	1.8673858642578125	0.0
TBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDCD2	0.0	0.0	1.122923731803894	0.0	0.0	0.0	0.0	1.117565393447876	0.0	0.0	1.4471484422683716	0.55525803565979	0.7038152813911438	0.47770506143569946	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
PDGFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRKAR1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAAF5	0.0	0.0	1.638541579246521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
GET4	0.0	0.0	1.122923731803894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COX19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C7orf50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.3156827986240387	0.0	0.7996399402618408	0.0	0.0	0.0	0.0	0.0	0.0
GPR146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPER1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFAND2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MICALL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INTS1	0.7123874425888062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
MAFK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
TMEM184A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMG3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELFN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELFN1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	1.5748361349105835	0.0
MAD1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.0	0.0	0.0	0.0	1.0070887804031372	0.0	0.0
NUDT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
SNX8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.55525803565979	1.1128113269805908	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	1.59754478931427
CHST12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.117565393447876	0.0	1.2256704568862915	0.0	0.0	0.0	0.0	0.0	0.7407816052436829	0.0	1.0070887804031372	0.0	0.0
BRAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.7407816052436829	0.0	0.0	0.4364053010940552	0.0
IQCE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
TTYH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNA12	0.0	0.0	0.0	1.1398509740829468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CARD11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1163899898529053	0.0	0.0	0.0
AP5Z1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBAK-RBAKDN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBAK	0.0	0.0	0.0	0.0	0.0	0.0	0.8898318409919739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIPI2	0.0	0.0	0.0	1.1398509740829468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	1.1128113269805908	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
TNRC18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXL18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTB	0.0	1.600853443145752	1.122923731803894	1.1398509740829468	0.0	0.0	1.3531099557876587	2.8598673343658447	1.9880383014678955	0.0	3.8397459983825684	3.724735975265503	1.9641293287277222	2.8984696865081787	3.4795937538146973	2.725789785385132	1.6307334899902344	1.8266210556030273	3.3055126667022705	1.9331620931625366
FSCN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
CCZ1	0.0	0.0	0.0	0.0	0.9147335886955261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
PMS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AIMP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55525803565979	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
EIF2AK1	0.0	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	0.0	0.9459657669067383	0.7899220585823059	0.0	0.3156827986240387	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
USP42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.528157114982605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
CYTH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM220A	0.0	0.0	0.0	1.1398509740829468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAC1	1.1241846084594727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9880383014678955	0.0	0.0	0.55525803565979	0.0	0.47770506143569946	0.0	0.7407816052436829	1.1163899898529053	1.0070887804031372	0.9713118076324463	0.0
DAGLB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0070887804031372	0.0	0.0
KDELR2	2.112872838973999	2.388134479522705	0.0	1.1398509740829468	0.9147335886955261	0.0	0.0	1.6321388483047485	0.9459657669067383	0.7899220585823059	0.0	1.5501023530960083	0.7038152813911438	0.47770506143569946	0.0	1.4569213390350342	1.1163899898529053	0.0	1.4546103477478027	1.59754478931427
ZDHHC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.7996399402618408	0.0	0.0	0.0	0.0	0.7392057776451111	0.0
C7orf26	0.0	0.0	1.122923731803894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
CCZ1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1GALT1	0.0	0.0	0.0	0.0	0.0	0.0	0.8898318409919739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3503501415252686	0.0	0.0	0.0	0.0	0.0
MIOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0151631832122803	0.7483859062194824	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.7392057776451111	0.0
UMAD1	0.0	0.0	1.638541579246521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
